id_parcours,Date_Reservation,Client_Prenom,Client_Nom,Age_client,Cat_CSP,Transport_ID,Ville_départ,Ville_dépose,Distance_(km),Date_Prise_véhicule,Date_Restitution_véhicule,Conducteur,Catégorie_véhicule,Modèle_véhicule,Immatriculation,Sinistre,Type_sinistre,Assurance
2368,1992-07-08,Andrea,Weber,78,Cadre,54,Paris,LeHavre,56,2020-03-16,2015-02-18,Kathy Blackwell,Berline,Hyundai,XX64YY,1,RESPONSABLE,GROUPAMA
4528,2016-12-22,John,Thompson,4,Cadre,1,Nantes,Nice,392,2006-02-24,2010-06-29,Jacqueline Williams,Berline,Fiat,XX80YY,1,NON RESPONSABLE,GROUPAMA
3088,2007-03-19,Dennis,Miller,58,Cadre,31,Paris,Clermont,351,1994-12-20,2015-01-11,Daniel Jackson,Citadine,Dacia,XX91YY,0,RESPONSABLE,GROUPAMA
3348,2005-07-20,Erika,Kemp,81,Cadre,6,Lyon,LeHavre,433,2013-10-15,1993-05-30,Charles Mcintosh,Electrique,Audi,XX88YY,0,NON RESPONSABLE,AXA
2221,1995-05-03,Thomas,Maynard,13,Cadre,26,Nantes,Nice,977,1999-12-18,2001-03-20,Shannon Burgess,Berline,Hyundai,XX30YY,0,RESPONSABLE,ALLIANZ
4070,2003-03-24,Jean,Alexander,97,Non Cadre,58,Lyon,Marseille,525,2014-05-01,2014-07-25,Megan Sims,Berline,Hyundai,XX66YY,1,NON RESPONSABLE,ALLIANZ
979,2006-10-11,Crystal,Bailey,39,Cadre,0,Lille,Clermont,558,2020-12-10,2018-10-25,Brandon Cooper,Citadine,Dacia,XX97YY,1,RESPONSABLE,GROUPAMA
1412,1996-12-05,Nancy,Meyer,49,Non Cadre,8,Lille,LeHavre,843,2002-01-29,2014-04-04,Jason Buchanan,Berline,Mazda,XX79YY,1,RESPONSABLE,GENERALI
3469,2010-03-09,Alexander,Powell,23,Non Cadre,92,Paris,Nice,223,2019-08-27,2014-09-24,Benjamin Dixon,Berline,Kia,XX87YY,1,NON RESPONSABLE,GENERALI
4503,1997-05-25,Wayne,Edwards,60,Cadre,89,Lille,Bordeaux,629,1998-05-12,2011-03-14,Ashley Kim,Berline,Hyundai,XX13YY,0,NON RESPONSABLE,GROUPAMA
3985,2015-09-19,Derek,Miller,13,Non Cadre,58,Lyon,Nice,339,2020-06-08,2020-06-23,Laura Wallace,Citadine,Dacia,XX50YY,1,NON RESPONSABLE,GROUPAMA
3545,2007-01-26,Joanna,Manning,97,Cadre,94,Paris,Clermont,774,1995-08-23,1996-10-10,Cathy Cox,Electrique,Hyundai,XX82YY,0,RESPONSABLE,ALLIANZ
359,1996-12-30,Matthew,Patel,69,Cadre,82,Amiens,Bordeaux,587,1992-07-30,2005-11-19,Amanda Lopez,Citadine,Hyundai,XX99YY,0,RESPONSABLE,GENERALI
3692,2010-03-07,Tara,Wilson,70,Non Cadre,95,Paris,Clermont,612,2002-05-04,2004-11-16,Katherine Jimenez,Electrique,Fiat,XX25YY,0,NON RESPONSABLE,AXA
4451,2004-04-22,Belinda,Moreno,3,Cadre,40,Lyon,LeHavre,432,2005-07-17,1997-12-10,Terry Moran,Electrique,Tesla,XX16YY,0,NON RESPONSABLE,AXA
2380,1999-10-15,Mr.,Derrick Daugherty,8,Cadre,26,Amiens,Clermont,997,2005-05-03,2002-01-10,Megan Garcia,Berline,Hyundai,XX78YY,1,NON RESPONSABLE,ALLIANZ
4000,1992-05-18,Nicholas,Stewart,82,Non Cadre,93,Amiens,Nice,997,1994-10-21,2013-07-17,Tina Parks,Citadine,Audi,XX21YY,0,RESPONSABLE,GENERALI
2990,2001-09-12,Tiffany,Williams,9,Cadre,59,Lyon,Nice,405,2019-10-26,2005-04-10,Rachel Myers,Citadine,Dacia,XX51YY,0,RESPONSABLE,AXA
2434,1999-04-13,Anthony,Taylor,80,Non Cadre,76,Paris,LeHavre,445,1991-09-14,1998-05-01,Martin Braun,Electrique,Mazda,XX20YY,1,RESPONSABLE,GROUPAMA
3141,1999-07-08,Eric,Jordan,83,Cadre,28,Lille,Bordeaux,287,2007-12-17,1999-05-07,Lisa Wilson MD,Electrique,Hyundai,XX61YY,1,NON RESPONSABLE,GROUPAMA
594,2006-09-13,Maria,Flores,36,Non Cadre,9,Nantes,Nice,603,2003-05-30,1993-10-25,Krystal Murphy,Citadine,Mazda,XX4YY,0,RESPONSABLE,AXA
1496,2021-01-21,Richard,Byrd,52,Cadre,1,Lille,Bordeaux,490,2011-07-04,1999-01-13,Loretta Russell,Electrique,Audi,XX9YY,0,RESPONSABLE,GENERALI
32,2000-06-26,Eric,Carter,36,Cadre,31,Lille,Clermont,395,1998-07-20,1999-11-05,Benjamin Haney,Citadine,Dacia,XX46YY,1,RESPONSABLE,GROUPAMA
1090,2020-04-26,Amanda,Lopez,70,Non Cadre,68,Strasbourg,Clermont,684,2011-08-16,1999-09-11,Robin Carroll,Citadine,Honda,XX97YY,0,RESPONSABLE,ALLIANZ
2848,1998-06-17,Caitlin,Reynolds,58,Cadre,64,Lyon,Bordeaux,882,2002-05-19,2020-12-15,Joseph Mcneil,Electrique,Audi,XX95YY,1,NON RESPONSABLE,GROUPAMA
1671,2014-12-21,Sandra,Lara,38,Non Cadre,13,Strasbourg,Nice,720,1992-10-19,2010-04-01,Keith Duncan,Electrique,Honda,XX74YY,1,NON RESPONSABLE,GROUPAMA
1689,1994-10-16,Brian,Brown,45,Cadre,21,Paris,LeMans,813,1994-11-21,1993-10-31,Richard Ramirez,Citadine,Hyundai,XX91YY,0,NON RESPONSABLE,ALLIANZ
1739,2012-10-14,Jessica,Rivera,32,Cadre,91,Paris,Bordeaux,742,2011-05-26,2003-08-23,Gabriella Phillips,Citadine,Kia,XX69YY,1,RESPONSABLE,ALLIANZ
2196,1994-08-15,Jose,Smith,94,Non Cadre,31,Lille,Bordeaux,767,2003-05-01,2002-07-04,Timothy Smith MD,Citadine,Dacia,XX52YY,0,NON RESPONSABLE,GROUPAMA
864,2008-12-08,Sydney,Byrd,45,Non Cadre,26,Lyon,Marseille,262,1996-08-21,2020-05-24,Kenneth Wright,Berline,Fiat,XX82YY,0,RESPONSABLE,ALLIANZ
3566,2002-07-09,Frank,Hunter,20,Cadre,90,Strasbourg,Nice,172,2016-01-08,2012-10-04,Erin Holmes,Citadine,Fiat,XX20YY,1,NON RESPONSABLE,AXA
1942,2015-12-17,William,Holt,57,Cadre,67,Lyon,Bordeaux,395,1999-06-29,2013-01-03,Nancy Allen,Citadine,Honda,XX94YY,1,NON RESPONSABLE,GENERALI
1444,1995-01-08,Erin,Frederick,87,Cadre,16,Amiens,LeMans,1,2018-08-17,2012-02-28,Angela English,Citadine,Dacia,XX73YY,1,NON RESPONSABLE,AXA
2705,2021-08-23,John,Hanson,65,Cadre,78,Amiens,Clermont,103,2001-01-13,1995-06-22,Stephen Guzman,Electrique,Honda,XX20YY,1,NON RESPONSABLE,GENERALI
1756,2009-11-17,Tristan,Robinson,20,Cadre,44,Paris,LeHavre,232,1995-12-01,2010-08-02,Robert Rangel,Citadine,Hyundai,XX41YY,0,NON RESPONSABLE,GENERALI
1568,1998-11-10,Eduardo,Smith,22,Non Cadre,26,Lille,Bordeaux,938,1995-10-20,2012-07-16,Richard Marshall,Citadine,Dacia,XX38YY,1,RESPONSABLE,ALLIANZ
3153,1999-04-15,Amy,Martin,60,Non Cadre,75,Lille,Clermont,354,2006-01-17,2004-12-26,Ebony Holland,Berline,Mazda,XX55YY,1,NON RESPONSABLE,GROUPAMA
3728,2016-01-05,Jeffrey,Mills,6,Non Cadre,99,Lille,Clermont,412,2001-01-07,1993-07-19,Scott Ross,Citadine,Honda,XX79YY,0,RESPONSABLE,AXA
2659,2017-05-29,Carol,Thomas,98,Cadre,83,Lyon,LeMans,884,2010-01-28,1993-09-18,Brittany Elliott,Citadine,Tesla,XX29YY,1,RESPONSABLE,GENERALI
171,1992-12-09,Thomas,Tyler,64,Cadre,91,Amiens,Nice,889,2005-11-03,1991-10-08,Jesus Bryan,Berline,Tesla,XX1YY,0,RESPONSABLE,GROUPAMA
2584,2005-12-03,Jenna,Young,52,Cadre,11,Amiens,LeMans,390,2017-11-16,2007-10-12,Steven Scott,Citadine,Dacia,XX24YY,1,NON RESPONSABLE,GENERALI
4460,1997-12-23,Sara,Freeman,21,Non Cadre,43,Strasbourg,LeHavre,890,2010-01-29,2011-12-25,Rebekah Parker,Citadine,Fiat,XX40YY,0,NON RESPONSABLE,ALLIANZ
2519,1993-07-10,Melissa,Fields,44,Non Cadre,95,Amiens,Nice,388,2001-06-13,1995-04-16,Mary Giles,Berline,Fiat,XX3YY,1,NON RESPONSABLE,GROUPAMA
4583,2000-10-09,Jacqueline,Humphrey,39,Non Cadre,69,Lyon,Bordeaux,855,1998-11-22,2001-12-10,Anthony Gonzalez,Citadine,Mazda,XX89YY,1,RESPONSABLE,GENERALI
4669,1995-05-14,Sarah,Hart,90,Non Cadre,67,Nantes,LeMans,196,2006-10-24,2001-09-10,Kelly Nunez,Electrique,Dacia,XX92YY,1,RESPONSABLE,ALLIANZ
1582,1994-03-27,Douglas,Rhodes,67,Non Cadre,19,Amiens,LeHavre,204,2015-04-17,2003-12-02,Melissa Marsh,Electrique,Fiat,XX28YY,1,RESPONSABLE,GENERALI
771,2013-04-12,Christopher,Lindsey,16,Non Cadre,61,Amiens,LeHavre,471,2012-03-04,2002-01-15,Tanya Taylor,Electrique,Tesla,XX13YY,0,NON RESPONSABLE,ALLIANZ
1875,2009-08-25,Thomas,Owens,40,Non Cadre,71,Lyon,Nice,44,2001-01-04,2011-09-23,David Cantu,Citadine,Honda,XX39YY,1,NON RESPONSABLE,GENERALI
617,2013-12-11,Brian,Wright,30,Non Cadre,21,Paris,Nice,313,2003-08-14,2014-03-13,Jamie Warren,Berline,Kia,XX83YY,0,RESPONSABLE,AXA
2872,1993-01-20,Michelle,Williams,34,Non Cadre,24,Paris,Clermont,469,2006-05-07,2009-06-29,Cassidy Page,Electrique,Honda,XX20YY,0,NON RESPONSABLE,GENERALI
2335,2020-08-15,Kristin,Yates,43,Non Cadre,16,Lyon,LeMans,462,2017-10-23,1995-04-29,Tracy Nguyen,Berline,Kia,XX35YY,1,NON RESPONSABLE,ALLIANZ
695,2000-07-01,Steven,Hogan,98,Cadre,78,Lille,Marseille,787,2007-01-26,1994-12-19,Jeremy Solomon,Berline,Tesla,XX27YY,0,NON RESPONSABLE,ALLIANZ
3895,2008-10-07,Vickie,Fernandez,3,Cadre,79,Paris,Marseille,176,1994-03-23,2011-08-28,Cameron Taylor,Citadine,Dacia,XX35YY,1,NON RESPONSABLE,GENERALI
1518,1996-06-08,Lauren,Russell,15,Cadre,47,Amiens,LeHavre,14,2003-11-14,2003-03-07,Anthony Williams,Electrique,Tesla,XX27YY,0,NON RESPONSABLE,GENERALI
4761,2002-06-11,Anna,Montgomery,36,Non Cadre,64,Lille,Clermont,490,2016-09-18,2006-05-30,Lisa Hernandez,Electrique,Kia,XX27YY,0,RESPONSABLE,GENERALI
3855,2014-01-10,Monica,Williams,11,Cadre,42,Strasbourg,Marseille,925,2015-10-10,2009-11-13,Todd Lindsey,Berline,Audi,XX64YY,0,NON RESPONSABLE,ALLIANZ
2886,1994-09-17,Christine,Dean,49,Cadre,92,Nantes,LeMans,428,1999-11-27,1997-04-02,Lisa Miles,Citadine,Tesla,XX77YY,0,RESPONSABLE,GENERALI
4534,2014-07-03,Kimberly,Dunn,2,Non Cadre,46,Strasbourg,Marseille,774,2006-07-11,2003-11-14,Jessica Parker,Electrique,Dacia,XX20YY,0,NON RESPONSABLE,GENERALI
2571,1998-08-22,Monica,Jones,2,Cadre,91,Paris,LeHavre,782,2020-09-15,2007-05-22,Lisa Vasquez,Berline,Tesla,XX13YY,0,RESPONSABLE,ALLIANZ
1541,2003-06-14,John,Spears,64,Cadre,98,Strasbourg,Clermont,780,2021-03-17,2000-02-17,Steve Conley,Berline,Hyundai,XX51YY,0,RESPONSABLE,GROUPAMA
1429,2002-12-27,Matthew,Cameron,1,Cadre,93,Lyon,LeHavre,160,2005-11-26,1998-11-19,William Hunter,Citadine,Fiat,XX5YY,1,NON RESPONSABLE,GROUPAMA
1151,2012-07-09,Brittany,Shepard,58,Cadre,60,Nantes,Marseille,774,2003-12-27,2005-04-20,Erin Peters,Berline,Audi,XX56YY,0,NON RESPONSABLE,AXA
243,2018-01-22,Jennifer,Davenport,94,Non Cadre,70,Lyon,Marseille,931,1993-02-25,2019-09-29,Briana Simmons,Berline,Audi,XX65YY,1,NON RESPONSABLE,GENERALI
1081,1998-04-13,John,Yates,81,Cadre,1,Amiens,LeHavre,707,1993-07-22,2015-10-04,Andrea Velasquez,Electrique,Kia,XX15YY,1,RESPONSABLE,GROUPAMA
3932,2019-11-21,Michael,Jones DVM,5,Non Cadre,30,Amiens,Bordeaux,896,2011-11-15,2009-07-22,Nicholas Harrison,Berline,Kia,XX76YY,1,NON RESPONSABLE,ALLIANZ
2285,1994-11-10,Calvin,Wood,23,Non Cadre,70,Nantes,Marseille,762,2007-11-01,1993-11-08,Steve Stanley,Citadine,Mazda,XX4YY,0,RESPONSABLE,ALLIANZ
3156,2017-12-30,Jason,Paul,14,Cadre,8,Paris,LeMans,262,1994-05-03,1992-03-02,Traci Nunez,Berline,Tesla,XX2YY,0,NON RESPONSABLE,GENERALI
579,1994-11-18,Michael,Benson,26,Non Cadre,19,Lyon,LeHavre,879,1999-06-17,2000-07-11,Mark Luna,Berline,Mazda,XX68YY,1,NON RESPONSABLE,ALLIANZ
2850,2012-12-24,Joseph,French,63,Non Cadre,55,Nantes,Marseille,51,2020-11-27,1993-05-29,Donald Gill,Electrique,Kia,XX43YY,1,RESPONSABLE,ALLIANZ
922,1991-09-22,Beth,Morales,22,Cadre,99,Strasbourg,Nice,283,2020-08-14,1998-08-21,Stacy Lawson,Berline,Fiat,XX58YY,1,NON RESPONSABLE,ALLIANZ
24,1994-08-16,Dr.,Sandy Strickland,71,Cadre,35,Lyon,LeMans,546,2013-04-18,2003-03-23,Richard Martin,Electrique,Fiat,XX17YY,0,RESPONSABLE,GROUPAMA
1619,2010-04-01,Adrian,Kaufman,45,Non Cadre,53,Lyon,Nice,508,1996-10-06,2013-10-21,Mary Carpenter,Berline,Tesla,XX22YY,0,RESPONSABLE,AXA
3353,2019-03-31,Brian,Soto,95,Cadre,39,Amiens,Bordeaux,134,2021-06-10,1995-05-09,Steven Pena,Citadine,Tesla,XX55YY,1,NON RESPONSABLE,ALLIANZ
68,2020-05-31,Joseph,Adams,36,Cadre,2,Paris,Marseille,177,2017-12-15,2000-03-23,Julie Lee,Berline,Honda,XX47YY,0,RESPONSABLE,GROUPAMA
4025,2020-04-08,Dana,Nelson,88,Cadre,48,Lyon,Bordeaux,785,2007-04-19,2010-08-29,Kent Olsen,Citadine,Dacia,XX6YY,1,RESPONSABLE,ALLIANZ
4809,2019-02-05,Steven,Martin,41,Cadre,92,Nantes,Clermont,761,2016-01-10,2014-03-06,Jared Warner,Citadine,Mazda,XX67YY,0,RESPONSABLE,GROUPAMA
954,1992-08-11,Monica,Smith,27,Non Cadre,6,Lille,Marseille,164,2007-11-13,1998-04-26,Marissa Jennings,Electrique,Tesla,XX46YY,1,RESPONSABLE,GENERALI
4733,2019-08-21,Kristen,Sherman DDS,80,Cadre,75,Paris,LeHavre,684,2010-08-10,2019-05-21,Samuel Hicks,Berline,Kia,XX47YY,0,RESPONSABLE,GENERALI
2479,1997-12-25,Sheila,Brown,1,Non Cadre,1,Strasbourg,LeHavre,683,2011-05-16,2015-08-06,Matthew Avila,Citadine,Kia,XX1YY,1,RESPONSABLE,GENERALI
4794,2010-04-06,Deborah,Owen,25,Non Cadre,57,Nantes,LeHavre,147,2003-02-13,1997-02-10,Carmen Sullivan,Berline,Mazda,XX60YY,1,RESPONSABLE,GENERALI
656,2006-01-03,Julie,Cox,58,Cadre,23,Lyon,Marseille,270,2002-08-13,2004-12-04,Nathan Harris,Citadine,Dacia,XX8YY,1,RESPONSABLE,ALLIANZ
1183,2016-01-19,Carol,Wiggins,64,Cadre,17,Nantes,LeHavre,651,2014-02-17,2003-09-14,Steven Moore,Electrique,Honda,XX7YY,1,RESPONSABLE,GENERALI
2817,2020-05-26,Jack,Garza,2,Non Cadre,18,Strasbourg,LeMans,97,2014-09-17,2014-07-30,Christopher Moore,Citadine,Fiat,XX5YY,1,NON RESPONSABLE,GROUPAMA
2264,2011-10-03,Adam,Foster,63,Cadre,21,Nantes,LeMans,651,2002-11-22,2011-12-22,Beth Novak,Electrique,Dacia,XX12YY,0,RESPONSABLE,GROUPAMA
2732,2004-12-27,Robin,Baker,33,Cadre,28,Nantes,Clermont,595,2006-04-28,1998-01-01,Jeanne Robinson,Citadine,Mazda,XX5YY,1,NON RESPONSABLE,GENERALI
368,2006-03-19,Michael,James,21,Cadre,76,Amiens,Nice,859,2016-10-02,2016-11-28,Dana Leblanc,Citadine,Hyundai,XX44YY,0,NON RESPONSABLE,ALLIANZ
2078,2009-09-24,Martin,Davidson,20,Non Cadre,84,Amiens,Nice,251,1992-10-05,2004-01-17,Charles Edwards,Electrique,Dacia,XX0YY,1,RESPONSABLE,GENERALI
2498,1993-01-18,Lisa,Petersen,89,Non Cadre,54,Strasbourg,Clermont,94,2018-05-07,1999-05-15,Theodore Smith,Citadine,Fiat,XX59YY,0,RESPONSABLE,ALLIANZ
3112,2010-05-03,Kathy,Chambers,56,Non Cadre,14,Paris,LeMans,184,2014-09-23,2012-05-14,Catherine Jones,Berline,Audi,XX42YY,0,RESPONSABLE,ALLIANZ
3396,1993-05-07,Heidi,Lopez,64,Non Cadre,86,Strasbourg,Nice,932,2010-10-27,1997-01-10,Kristen Smith,Berline,Audi,XX55YY,1,NON RESPONSABLE,ALLIANZ
2422,2015-08-07,Barbara,Elliott,34,Cadre,56,Lyon,Clermont,353,2020-12-05,2016-10-18,Todd Schultz,Berline,Mazda,XX48YY,0,RESPONSABLE,GROUPAMA
168,1996-07-23,Amy,Evans,67,Non Cadre,53,Nantes,Marseille,675,2000-12-03,2007-08-27,Anthony Andersen,Electrique,Honda,XX92YY,0,RESPONSABLE,ALLIANZ
2102,1997-09-01,Steven,Vasquez,98,Non Cadre,15,Lille,Marseille,668,1999-03-26,1993-04-02,Kimberly Atkins,Citadine,Fiat,XX64YY,0,RESPONSABLE,GENERALI
96,2009-06-08,John,May,80,Non Cadre,43,Lille,LeMans,177,2009-12-15,2003-02-24,Vanessa Bell,Berline,Kia,XX89YY,0,RESPONSABLE,GROUPAMA
3231,1991-12-09,Kenneth,Brown,20,Non Cadre,94,Nantes,LeHavre,614,2000-04-01,2021-05-22,Carrie Calderon,Berline,Tesla,XX79YY,1,NON RESPONSABLE,AXA
3,2004-09-12,Gary,Stevens,21,Non Cadre,12,Strasbourg,Marseille,264,1999-06-27,1995-07-19,Candace Moore,Citadine,Fiat,XX84YY,0,NON RESPONSABLE,ALLIANZ
2696,2018-10-08,William,Cox,85,Cadre,42,Paris,LeMans,112,2019-10-27,2006-02-14,Lisa Lloyd,Citadine,Audi,XX34YY,0,RESPONSABLE,AXA
3774,2003-01-24,Scott,Baker,20,Cadre,78,Lyon,LeMans,978,2000-03-13,1996-06-02,James Bruce,Electrique,Fiat,XX40YY,0,NON RESPONSABLE,ALLIANZ
2926,2007-04-02,Maria,Osborne,12,Cadre,78,Amiens,Clermont,925,1993-08-13,1996-09-21,Kelly Chen,Electrique,Tesla,XX94YY,1,RESPONSABLE,GROUPAMA
834,2002-06-07,Laura,Jackson,59,Non Cadre,48,Paris,Clermont,874,2008-06-16,1999-03-24,Annette Hampton,Berline,Hyundai,XX5YY,1,NON RESPONSABLE,GROUPAMA
629,1993-01-30,Nicole,Turner,95,Non Cadre,6,Strasbourg,LeHavre,205,2014-05-29,2017-09-12,Michele Moore DDS,Berline,Dacia,XX30YY,1,NON RESPONSABLE,ALLIANZ
2059,2003-04-16,Kristin,Hall,36,Cadre,87,Lyon,LeHavre,953,1994-09-03,2004-04-07,Gina Palmer,Berline,Hyundai,XX27YY,0,RESPONSABLE,GENERALI
3615,1997-02-27,John,Booth,30,Non Cadre,84,Nantes,Marseille,763,2009-05-17,2001-06-27,Jack Taylor,Electrique,Dacia,XX99YY,0,RESPONSABLE,GENERALI
2748,1994-10-11,Erin,Owens,89,Cadre,78,Lille,Clermont,352,2008-01-25,2013-06-27,Benjamin Rogers,Citadine,Honda,XX55YY,1,RESPONSABLE,ALLIANZ
1519,1994-02-10,Melissa,Huber,3,Cadre,15,Amiens,Bordeaux,559,2005-05-21,2018-01-07,Hannah Smith,Citadine,Audi,XX86YY,1,RESPONSABLE,GROUPAMA
2940,2020-02-27,Lauren,Tucker,57,Cadre,93,Nantes,Clermont,394,1994-05-17,1999-10-03,Rachel Ruiz,Electrique,Honda,XX60YY,1,NON RESPONSABLE,GENERALI
4402,2007-07-24,Ryan,Harris,26,Cadre,78,Nantes,Marseille,695,1994-09-13,2016-07-12,Kathleen Richardson,Berline,Hyundai,XX12YY,1,RESPONSABLE,GENERALI
31,1993-02-15,Cynthia,Velasquez,31,Non Cadre,47,Paris,Bordeaux,840,1993-01-22,2017-12-05,Kathleen Peterson,Berline,Audi,XX53YY,1,NON RESPONSABLE,GROUPAMA
3430,1992-12-10,Brandon,Ayala,85,Non Cadre,95,Nantes,Nice,133,2018-06-26,2005-03-13,Heather Steele,Berline,Kia,XX51YY,0,NON RESPONSABLE,ALLIANZ
3015,2019-07-04,Robin,Proctor,99,Cadre,76,Strasbourg,LeMans,33,2019-07-24,1994-12-12,Annette Wright,Electrique,Honda,XX53YY,0,RESPONSABLE,GROUPAMA
3358,2014-05-08,Aaron,Paul,93,Non Cadre,5,Amiens,Bordeaux,93,1994-11-02,1999-09-01,Connie Murphy,Electrique,Dacia,XX7YY,1,NON RESPONSABLE,GROUPAMA
2226,1996-01-22,Emily,Fitzgerald,42,Cadre,67,Lyon,Nice,146,2006-05-24,2012-02-16,Jose Jones,Berline,Dacia,XX28YY,0,NON RESPONSABLE,GENERALI
1236,2016-08-17,Mark,Turner,22,Cadre,53,Lille,LeHavre,123,1992-01-14,2020-02-25,Steven Buchanan,Electrique,Tesla,XX0YY,1,NON RESPONSABLE,AXA
2306,2014-03-10,Timothy,Rhodes,59,Non Cadre,28,Lille,LeHavre,91,1993-04-18,2018-07-19,Trevor Roberts,Electrique,Tesla,XX45YY,0,RESPONSABLE,GROUPAMA
1399,2003-07-16,Stephen,Zimmerman,23,Cadre,53,Amiens,Bordeaux,969,2017-07-01,1994-05-26,John Rodriguez,Berline,Fiat,XX3YY,1,NON RESPONSABLE,GENERALI
3459,2003-09-21,Jodi,Smith,36,Non Cadre,96,Paris,LeMans,610,1999-08-06,2006-04-30,Hannah Lee,Berline,Dacia,XX81YY,0,RESPONSABLE,AXA
1679,2019-10-25,Trevor,Sullivan,56,Cadre,17,Paris,Nice,965,2021-04-16,2020-05-05,Courtney Spencer,Electrique,Dacia,XX43YY,0,RESPONSABLE,GENERALI
3077,2000-03-07,Cathy,Diaz,4,Cadre,90,Lyon,Nice,867,2001-05-30,1997-01-23,Robert Gray,Electrique,Dacia,XX55YY,1,NON RESPONSABLE,GENERALI
4668,1996-04-25,Thomas,Lawson,51,Cadre,4,Strasbourg,LeMans,114,2006-10-07,2020-08-20,Carol Lamb,Electrique,Mazda,XX69YY,1,RESPONSABLE,AXA
4276,2000-07-27,Cesar,Gilbert,14,Non Cadre,1,Lyon,Marseille,647,1994-11-26,2013-01-26,Cassidy Jordan,Citadine,Audi,XX47YY,0,RESPONSABLE,GENERALI
2182,2005-12-07,Vanessa,Williams,18,Non Cadre,97,Strasbourg,LeHavre,463,2014-01-16,2003-09-20,Brandon Hawkins,Electrique,Mazda,XX79YY,1,NON RESPONSABLE,ALLIANZ
4054,2013-01-16,Susan,Mcgrath,58,Cadre,54,Lyon,LeMans,781,2021-08-11,2021-01-24,Christina Hill,Citadine,Tesla,XX10YY,0,NON RESPONSABLE,ALLIANZ
4478,2013-04-13,Bradley,Garner,86,Cadre,34,Lille,Marseille,261,2008-08-25,1993-02-19,Matthew Rivera,Electrique,Fiat,XX66YY,1,RESPONSABLE,GENERALI
2189,1999-07-14,James,Hall,36,Non Cadre,52,Amiens,Bordeaux,678,2020-10-23,2014-12-23,Lori Andrews,Citadine,Hyundai,XX65YY,0,RESPONSABLE,GENERALI
2,2015-06-02,Jessica,Warren,24,Non Cadre,3,Amiens,Nice,713,1993-01-21,2010-09-02,Matthew Collins,Citadine,Honda,XX1YY,1,NON RESPONSABLE,GROUPAMA
3343,2015-10-24,Donna,Park,59,Non Cadre,77,Strasbourg,LeHavre,161,2014-12-18,2010-04-23,Eric Gibson,Electrique,Kia,XX51YY,0,NON RESPONSABLE,GROUPAMA
2216,2004-10-25,Kimberly,Smith,61,Cadre,17,Strasbourg,Nice,63,2009-10-21,2019-05-15,Robert Davis,Berline,Honda,XX63YY,0,NON RESPONSABLE,AXA
3110,2005-08-09,Michele,Roberts,37,Non Cadre,39,Paris,Bordeaux,232,2011-07-27,1993-12-31,Daniel Johnson,Berline,Honda,XX60YY,1,NON RESPONSABLE,GENERALI
2693,2009-07-20,Kevin,Alvarez,30,Cadre,79,Nantes,Marseille,147,1995-12-02,2007-04-26,Robert Miller,Berline,Tesla,XX8YY,0,RESPONSABLE,AXA
1940,2013-12-27,Steven,Baird,18,Cadre,41,Amiens,Clermont,84,1996-11-04,1999-12-17,Ms. Patricia Wheeler,Berline,Kia,XX98YY,0,NON RESPONSABLE,GROUPAMA
509,2011-04-04,Jennifer,Wilkinson,14,Cadre,82,Lyon,Nice,913,1996-12-24,2004-06-19,Joel Gray,Berline,Audi,XX16YY,1,RESPONSABLE,GENERALI
4313,2018-01-24,Kathryn,Romero,32,Cadre,89,Paris,Nice,68,2001-10-28,2000-08-01,Eric Payne,Electrique,Dacia,XX39YY,1,NON RESPONSABLE,ALLIANZ
2847,2012-12-21,Kelly,Salazar,9,Non Cadre,11,Paris,Clermont,585,2018-10-03,1998-12-14,Courtney Kim,Berline,Mazda,XX87YY,0,RESPONSABLE,AXA
983,2013-11-03,Keith,Kennedy,18,Cadre,38,Lille,Bordeaux,586,1998-02-23,2002-12-14,Adam Moore,Berline,Tesla,XX35YY,0,NON RESPONSABLE,GENERALI
853,2005-05-21,Monica,Mitchell,71,Cadre,0,Amiens,Marseille,897,2021-08-11,2006-10-14,Bryce Wilson,Citadine,Dacia,XX87YY,1,RESPONSABLE,ALLIANZ
4957,2009-12-03,Melissa,Harvey,59,Cadre,41,Amiens,Nice,928,1997-05-16,2020-05-26,Melissa Johnson,Electrique,Audi,XX2YY,0,NON RESPONSABLE,ALLIANZ
625,2001-08-26,Jessica,Webster,29,Non Cadre,39,Lille,Marseille,579,2002-11-24,2010-04-21,Joseph Morales,Citadine,Honda,XX8YY,1,NON RESPONSABLE,AXA
4714,2004-07-25,Susan,Martin,88,Non Cadre,39,Nantes,LeMans,377,1995-04-16,2005-11-18,Jasmine Rodriguez,Electrique,Kia,XX37YY,1,NON RESPONSABLE,AXA
2031,2007-10-03,Jennifer,Thompson,30,Non Cadre,59,Nantes,LeHavre,359,1998-05-06,2018-03-07,Shannon Elliott,Citadine,Kia,XX24YY,1,RESPONSABLE,ALLIANZ
3082,2018-10-23,Edward,Erickson,37,Non Cadre,30,Nantes,Bordeaux,498,2013-04-02,2001-01-22,Nathan Martinez,Citadine,Honda,XX99YY,0,NON RESPONSABLE,GENERALI
3603,2018-07-28,Janet,Wilcox,24,Non Cadre,80,Paris,Clermont,980,2007-11-15,2005-08-21,William Moore,Citadine,Mazda,XX82YY,0,NON RESPONSABLE,ALLIANZ
